,ID,filename,sentence_id,text,space_type
2222,,Theodor_Storm_-_Novellen_(1884).txt,2693,Es war einer der allerletzten schönen Spätherbsttage;,perceived_space
2223,,Ilse_Frapan_-_Zwischen_Elbe_und_Alster_(1890).txt,1585,"Wie er hineinleuchtete , war das schwarzgelbe Gewimmel , aus dem gelegentlich ein schnalzendes Fischmaul emporfuhr , deutlich erkennbar .",perceived_space
2224,,Arthur_Schnitzler_-_Flucht_in_die_Finsternis_(1931).txt,262,"Um
so mehr ließ es sich Robert später, als man bei Tische saß, angelegen sein,
Leinbachs menschliche Vorzüge, insbesondere seine Liebenswürdigkeit und
Gutherzigkeit zu loben, wobei er die Absicht verfolgte, sich von dieser Seite
eines Schutzes gegenüber feindseligen Mächten zu versichern.",action_space
2225,,Franz_Kafka_-_Amerika_(1927).txt,3401,Bald erfühlte er mit den Fingerspitzen einen Stiefel und weiterhin ein Bein .,no_space
2226,,Fedor_von_Zobeltitz_-_Drei_Mädchen_am_Spinnrad_(1912).txt,5870,Nun würde er lebhafter.,no_space
2227,,Theodor_Storm_-_Am_Kamin_(1861).txt,431,"Mit einem
Male aber richteten sich die Blicke der Anwesenden wieder auf den Erzähler, der
seinen Lehnstuhl verlassen hatte und mit vorgestreckten Händen in der Stellung
eines Horchenden dastand.",visual_space
2228,,Theodor_Storm_-_Waldwinkel_(1874).txt,3,"Über dem Dache des Rathauses, das zugleich die Wohnung des städtischen
Bürgermeisters bildete, kreuzten die ersten Schwalben in der Frühjahrssonne;",descriptive_space
2229,,,-1,"Und die Kaserne ist so groß wie eine ganze Stadt , man kann sie auf einmal gar nicht sehen. ",visual_space
2230,,Leopold_Kompert_-_Gottes_Annehmerin_(1865).txt,685,"Jetzt erst hob Zender seine Augen auf und richtete sie auf das junge Mädchen,
das sittsam an der Thüre stehen geblieben war.",visual_space
2231,,Adolf_Stern_-_Der_Pate_des_Todes_(1891).txt,419,"Ich könnte
dir noch hundert Dinge erzählen, die hier aus den Wänden schwitzen und aus den
Taxushecken des Gartens wachsen.",perceived_space
2232,,Wilhelm_Jensen_-_Nach_Sonnenuntergang_–_Erstes_Buch_(1879).txt,344,"Eine Fliege kitzelte mich auf der Stirn , ich jagte sie fort und schlug die Augen auf – da lag der alte grüne Turm über der gelben Waizenkoppel unbeweglich , nur fing die Dämmerung an , ein schattenhaftes Gewebe um ihn zu spinnen .",perceived_space
2233,,Arthur_Schnitzler_-_Frau_Berta_Garlan_(1901).txt,24,"Bald waren sie am Fuß des Hügels angelangt und spazierten nun unter den
schattigen Kastanien, neben der staubweißen Reichsstraße, dem Städtchen zu.",action_space
2234,,Nataly_von_Eschstruth_-_Der_verlorene_Sohn_(1902).txt,2466,"Ein künstliches Gestöber rieselte von der Zirkuskuppel herab, und mitten
hindurch tollte die reizendste Schneeflocke Lou, in jenem koketten Spiel,
welches die Zuschauer stets von neuem entzückte.",perceived_space
2235,,Johann_Wolfgang_von_Goethe_-_Wilhelm_Meisters_Lehrjahre_(1795).txt,3156,"eine
eingefaßte Quelle bot die lieblichste Erquickung dar, und es zeigte sich an der
andern Seite durch Schluchten und Waldrücken eine ferne, schöne und
hoffnungsvolle Aussicht.",perceived_space
2236,,Willy_Seidel_-_Das_siebenköpfige_Tier_(1934).txt,354,"Plötzlich war es Molk, als höre er leichte Schritte auf der Treppe zum
Speicher.",perceived_space
2237,,Ernst_von_Wolzogen_-_Das_dritte_Geschlecht_(1899).txt,2278,"Als sie ihre Uhr auf den Nachttisch legte,
gewahrte sie, dass es Fünf vorüber sei; der Morgen dämmerte bereits durch den
Spalt der Fensterladen.",perceived_space
2238,,Adalbert_Stifter_-_Bergkristall_(1853).txt,17,"An verschiedenen Stellen der Stube,
entweder auf einem Stühlchen oder auf der Bank oder auf dem Fensterbrettchen
liegen die zaubrischen, nun aber schon bekannteren und vertrauteren Geschenke
von gestern abend herum.",descriptive_space
2239,,Theodor_Storm_-_Ein_Fest_auf_Haderslevhuus_(1885).txt,1451,Ich hör die Wetterfahnen auf den kleinen Türmchen kreischen . ,perceived_space
2240,,Ludwig_Ganghofer_-_Die_Brautfahrt_des_Damian_Zagg_(1880).txt,780,"Und
Zeit hab ich auch nicht so vill als du.",no_space
2241,,ETA_Hoffmann_-_Das_Majorat_(1817).txt,793,"Schnee war gefallen , so daß man von oben herab nur den zwischen den Steinen hervorragenden starren Arm des Unglücklichen deutlich wahrnehmen konnte .",perceived_space
2242,,FW_Hackländer_-_Erlebtes._Zweiter_Band_(1856).txt,790,"Es war das für mich ein ungeheuer angenehmes Leben, und des Morgens früh, wenn
die Anderen in Hitze und Staub zum Exerciren hinaus mußten, trank ich meinen
Kaffee im Garten und ging darauf wohlgemuth in die Schreibstube – ein
angenehmes, schattiges Plätzchen.",perceived_space
2243,,Joseph_von_Eichendorff_-_Viel_Lärmen_um_Nichts_(1833).txt,581,"Der alte
Schloßwart, den Rücken nach dem Fenster gewendet, war im Hintergrunde
beschäftigt, eine mattlodernde Lampe in Ordnung zu bringen, während er, wie es
schien, Gebete leise vor sich hermurmelte.",action_space
2244,,Theodor_Storm_-_Novellen_(1884).txt,2736,"Mein Haus steht auf dem Lande, in einer holzreichen Gegend zwischen einem
Kirchdorf und einem kleinen, in breiten Kastanienalleen fast vergrabenen Orte,
welcher allmählich um einen Gutshof aufgewachsen ist, von beiden kaum zehn
Minuten fern.",descriptive_space
2245,,Franz_Kafka_-_Der_Prozeß_(1925).txt,-1,»Ich meine« – hier unterbrach sich K. und sah sich nach einem Sessel um.,visual_space
2246,,Friedrich_Schiller_-_Eine_großmütige_Handlung_aus_der_neuesten_Geschichte_(1782).txt,23,"Fern von dem Himmelsstrich seiner Liebe, aus einer
Gegend verbannt, die seines Herzens ganze Seligkeit einschloß, in der er allein
zu leben vermochte, erkrankte der Unglückliche, wie die Pflanze dahinschwindet,
die der gewalttätige Europäer aus dem mütterlichen Asien entführt und fern von
der milderen Sonne in rauhere Beete zwingt.",perceived_space
2247,,Hermann_Sudermann_-_Der_Katzensteg_(1890).txt,2546,"Dort raste der Sturm sich in den Wipfeln satt,
die knarrend und kreischend aneinanderschlugen.",perceived_space
2248,,Arthur_Schnitzler_-_Der_Weg_ins_Freie_(1908).txt,91,"Um den Kiosk waren
alle Stühle besetzt.",descriptive_space
2249,,Franz_Dingelstedt_-_Die_neuen_Argonauten_(1839).txt,1081,"Als er sie öffnen wollte, trat ihm aber einer seiner Schlafgesellen
auftaumelnd entgegen und riß ihn an den Flügeln des nankingenen Schönfahrsegels
gewaltig zurück.",action_space
2250,,Johann_Wolfgang_von_Goethe_-_Wilhelm_Meisters_Wanderjahre_(1821).txt,74,"Schon drohte
der Zug abermals um eine Felswand zu verschwinden, als sich Wilhelm
zusammennahm und nachrief: »Wie soll ich euch aber erfragen?«",action_space
2251,,Gottfried_Keller_-_Der_Landvogt_von_Greifensee_(1877).txt,590,"Sie mußte ihre schönsten Kleider einpacken, die sie in Zürich
wegen der Sittenmandate nicht einmal sehen lassen durfte, und so zogen sie
zusammen ohne Säumen im Hinterhof zu Baden ein, der gleich den andern
Gasthäusern schon von Fremden angefüllt war.",action_space
2252,,Theodor_Fontane_-_Effi_Briest_(1895).txt,-1,"Und gleich nachdem er gegangen , zog sich auch Effi in ihre Zimmer zurück .",action_space
2253,,Arthur_Schnitzler_-_Der_Weg_ins_Freie_(1908).txt,248,"Nun stand er vor dem Hause in der Paulanergasse, wo die Rosners wohnten.",descriptive_space
2254,,Theodor_Storm_-_Waldwinkel_(1874).txt,250,"– Zur Linken des Flurs lag
die Küche;",descriptive_space
2255,,Franz_Kafka_-_Der_Riesenmaulwurf_(1915).txt,156,"Auf dem Tisch hatte ich alle Exemplare meiner Schrift, so viele ich
ihrer noch besaß, aufgehäuft.",descriptive_space
2256,,Franz_Kafka_-_Der_Prozeß_(1925).txt,140,"In einer Ecke des Zimmers standen drei junge Leute und sahen die Photographien
des Fräulein Bürstner an, die in einer an der Wand aufgehängten Matte steckten.",visual_space
2257,,Walther_Kabel_-_Die_weiße_Schlange_(1923).txt,700,Madame lag bewußtlos auf dem Teppich.,descriptive_space
2258,,Joseph_von_Eichendorff_-_Das_Marmorbild_(1819).txt,417,"Die Gegend draußen lag unkenntlich und still wie eine wunderbar
verschränkte Hieroglyphe im zauberischen Mondschein.",perceived_space
2259,,,-1,"Ich hätte in Ras Shamra teilnehmen dürfen an jener
passionierenden Forschung nach den Anfängen der Geschichte, den Wanderungen und
ersten Entfaltungen der Menschheit.",no_space
2260,,René_Schickele_-_Der_Wolf_in_der_Hürde_(1931).txt,4309,"Ja, der
Pavillon selbst wurde mir unheimlich.",perceived_space
2261,,Paul_Heyse_-_Gegen_den_Strom_(1907).txt,2880,"Es ist mir schon früher durch den Kopf gegangen, da ich an dem Schicksal meiner
Freunde gern tätigen Anteil nehme, denn ich bin eine praktische Natur, wohl
mehr, als mit der Kardinaltugend der Anmut vereinbar scheinen möchte.",no_space
2262,,ETA_Hoffmann_-_Das_Majorat_(1817).txt,923,"Diesen brachte man eben todstarr herausgetragen , um ihn in einem andern Zimmer in das Bette zu legen .",action_space
2263,,Franz_Kafka_-_Der_Prozeß_(1925).txt,-1," Er ging einige Male in dem freien Raum des Zimmers auf und ab, drüben sah er die alte Frau, die einen noch viel älteren Greis zum Fenster gezerrt hatte, den sie umschlungen hielt.",visual_space
2264,,Hugo_von_Hofmannsthal_-_Das_Glück_am_Weg_(1893).txt,17,"Mit guten
Augen unterschied man schon recht deutlich die Maste und Rahen, ja sogar die
Vergoldung, dort, wo der Name des Schiffes stand.",visual_space
2265,,Johann_Wolfgang_von_Goethe_-_Wilhelm_Meisters_Wanderjahre_(1821).txt,274,"Sie richtete sich auf ihre Füße, und die
schönste, liebenswürdigste Gestalt stand vor mir;",no_space
2266,,Joseph_von_Eichendorff_-_Viel_Lärmen_um_Nichts_(1833).txt,545,"Ein Dorf war in dem
nächsten Umkreise nicht zu erblicken, dagegen hatte ein altes, schwerfälliges
Schloß, das ganz einsam auf einem der Hügel emporragte, schon in der Ferne
meine Aufmerksamkeit auf sich gezogen.",perceived_space
2267,,Ludwig_Ganghofer_-_Der_Besondere_(1904).txt,387,"sie sah in ihm nur den
Unerschrockenen, den mutigen Retter, der es einer verzweifelten Mutter zulieb
allen anderen zuvorgetan.",no_space
2268,,Paul_Heyse_-_Gegen_den_Strom_(1907).txt,2909,"Denn
freilich, sehr amüsant ist die Rolle eines Badearztes gerade hier wohl kaum,
und am Ende ziehen Sie die Abenteuer eines Entdeckerlebens mit all seinen
Gefahren dem Stilleben in einer rheumatischen Kuranstalt vor.",no_space
2269,,Arthur_Schnitzler_-_Der_Weg_ins_Freie_(1908).txt,66,"Über der
Stephansturmspitze, die dem Fenster, durch den Park und einen beträchtlichen
Teil der Stadt getrennt, gerade gegenüberlag, erschienen dünne Wolken.",visual_space
2270,,Ilse_Frapan_-_Zwischen_Elbe_und_Alster_(1890).txt,6,"Zwar die schmalen , ausgehöhlten acht Sandsteinstufen hinunter schlängelt sich noch der dreiste Sonnenstrahl , guckt in die reinliche , schräg aufgestellte Tonne mit gelber Butter , gleitet mißachtend an den trockenen , weißen Bohnen und grauen Erbsen in ihren Säcken vorüber , um das Geschlecht der dickköpfigen Käse zu umtänzeln , und kitzelt noch zu guterletzt den zusammengeduckten Herrn Sottje auf dem Binsenstuhl , den riesigen schwarzen Kater , an der Nase , so daß er die glatte gebogene Pfote vorhalten muß , um nicht beständig zu niesen , was seiner Gemüthsruhe und Ehrbarkeit gleichermaßen zuwider .",perceived_space
2271,,Theodor_Storm_-_Viola_Tricolor_(1873).txt,61,"denn wo das wuchernde Gebüsch sie nicht verdeckte, war von
allen Seiten die hohe Umfassungsmauer sichtbar.",visual_space
2272,,Arthur_Schnitzler_-_Fräulein_Else_(1924).txt,448,"Ich werde mit Herrn Dorsday aus Eperies
sprechen, werde ihn anpumpen, ich die Hochgemute, die Aristokratin, die
Marchesa, die Bettlerin, die Tochter des Defraudanten.",no_space
2273,,Theodor_Storm_-_Viola_Tricolor_(1873).txt,425,"Als sie mit den Fingern
über die auf einem Stuhl liegenden Kleider ihres Mannes streifte, zögerte sie
einen Augenblick, als gewinne eine andere Vorstellung in ihr Raum;",perceived_space
2274,,Fanny_zu_Reventlow_-_Christus_(1917).txt,115,"Das
is meine jrößte Freude.",no_space
2275,,Heinrich_Laube_-_Palladio_(1837).txt,17,"So saß er auf der Treppe der Kapelle, das Land war vom Abende tief roth und
blau, drin am Altare knieete ein Weib, Alles war still, und die sinnliche
lombardische Andacht schwebte durch die Luft.",perceived_space
2276,,Arthur_Schnitzler_-_Der_Weg_ins_Freie_(1908).txt,205,"Georg sah ihn noch vor sich, so
wie er während des Frühstücks auf der Hotelterrasse aufgetaucht war;",no_space
2277,,Adolf_Hausrath_-_Jetta_(1884).txt,6053,"Man hörte
leise anschwellend den summenden Kriegsgesang der Germanen, das taktmäßige
Anschlagen der Holzschilde, den sich zum Heulen steigernden furchtbaren
Schlachtgesang, der jetzt klang, wie wenn die Meeresfluth an die hohlen Felsen 
anklatscht.",perceived_space
2278,,Hugo_Marti_-_Das_Haus_am_Haff_(1922).txt,2149,"Lichter flackerten in
trüben Laternen den Damm auf und ab, wurden manchmal hoch emporgehalten und
versanken dann wieder hinter flatternden Röcken und dürren Strandbüschen.",perceived_space
2279,,Theodor_Storm_-_Bulemanns_Haus_(1866).txt,81,"einsam
saß er auf seinem Erkerstübchen mit der Lösung eines schon oft gesuchten
Problems, der Berechnung eines sichern Lotteriegewinnes, beschäftigt, wodurch
er dermaleinst seine Schätze ins Unermeßliche zu vermehren dachte.",descriptive_space
2280,,Joseph_von_Eichendorff_-_Viel_Lärmen_um_Nichts_(1833).txt,365,"Manche zerplatzte plötzlich in tausend Funken und beleuchtete im
Niederfallen langvergessene, wunderschöne Gegenden.",perceived_space
2281,,Ludwig_Steub_-_Benno_und_Kriemhilde_(1879).txt,264,"Der Pfad geht
noch eine kleine Strecke auf der Hochebene hin, bis er eine Stelle erreicht, wo
ein gut gehaltener Steig bequem zu Tale leitet.",descriptive_space
2282,,Christoph_Martin_Wieland_-_Aristipp_(1800).txt,6835,"Ich befand mich in einem von den anmuthigen , mit unzähligen schönen Bäumen besetzten Lustgärten , die man in dem Persischen Asien Paradiese zu nennen pflegt .",perceived_space
2283,,Hermann_Sudermann_-_Der_Katzensteg_(1890).txt,295,"Er kannte die Oden, die Horaz an Chloe und Lydia gedichtet,
auswendig, und was der jüngst verstorbene Friedrich Schiller für Laura gefühlt
hatte, war ihm kein Geheimnis mehr.",no_space
2284,,Joseph_von_Eichendorff_-_Aus_dem_Leben_eines_Taugenichts_(1826).txt,435,"– Ich streckte mich nun an dem Lindenbaum, unter dem ich gesessen, ganz
unmerklich so lang aus, als ich nur konnte, bis ich den ersten Ast erreicht
hatte und mich geschwinde hinaufschwang.",action_space
2285,,Paul_Heyse_-_Gegen_den_Strom_(1907).txt,2882,"Er meinte, es seien alle Bedingungen vorhanden, Windheim
zu einem stark besuchten Kurort zu machen, wenn hier Moorbäder eingerichtet
würden und die eisenhaltige Quelle neu gefaßt, die nur die Indolenz der guten
Windheimer habe versickern lassen.",perceived_space
2286,,Franz_Kafka_-_Amerika_(1927).txt,665,"Gerade freute sich noch Karl , der bei dem Tische wartete , bis die anderen sich setzten , daß die große Glastüre zu dem Garten hin offen bleiben würde , denn ein starker Duft wehte herein wie in eine Gartenlaube , da ging gerade Herr Green unter Schnaufen daran , diese Glastüre zuzumachen , bückte sich nach den untersten Riegeln , streckte sich nach den obersten und alles so jugendlich rasch , daß der herbeieilende Diener nichts mehr zu tun fand .",perceived_space
2287,,Hugo_Marti_-_Das_Haus_am_Haff_(1922).txt,2144,"Im Walde brüllte
der Sturm, und der breite Fluß hatte schon das Eis gesprengt und schob es in
großen Schollen langsam, ächzend vor sich her.",perceived_space
2288,,Gottfried_Keller_-_Der_Landvogt_von_Greifensee_(1877).txt,790,"Als ein Wahrzeichen
dieser Besitzung konnte gelten, daß auf einer hohen Weymouthsfichte, die in
einer Gartenecke stand, das heißt auf der obersten Spitze dieses Baumes, jedes
Frühjahr allabendlich eine Amsel saß und mit ihrem wohltönenden Gesange die
ganze Gegend erfreute.",perceived_space
2289,,Franz_Xaver_Bronner_-_Ein_Mönchsleben_aus_der_empfindsamen_Zeit_(1850).txt,2711,"Allein
er winkte mir nochmal lächelnd und mit drohendem Finger, ohne mich jedoch
deutlicher vor meinen listigen Mundschenken zu warnen.",no_space
2290,,Rudolf_Lindau_-_Ein_ganzes_Leben_(1895).txt,8,"aber bei aller Sparsamkeit, der er sich
befleißigte, gingen seine geringen Geldmittel nach kurzer Zeit schon auf die
Neige, und er sah, daß der Tag nicht mehr fern war, wo er gänzlich verarmt
dastehen würde.",no_space
2291,,Joseph_von_Eichendorff_-_Viel_Lärmen_um_Nichts_(1833).txt,363,"Aber
der Sommer war vorbei, die Sonne war lange untergegangen, ihn schauerte in der
herbstlichen Kühle.",perceived_space
2292,,Jakob_Wassermann_-_Die_Juden_von_Zirndorf_(1897).txt,4448,"Aus dem Innern, wie
aus einer dunklen Höhle schimmerte das glührote ewige Licht, und die von den
Soldaten wie Hühner vorwärts getriebene Menge flüchtete sich in die Kirche,
drängte sich unter heiseren Schreien hinein, zum Teil mit emporgehobenen
Händen, als ob sie beten wollten, was jedoch nur deshalb geschah, weil das
unbeschreibliche Gedränge sie dazu nötigte.",perceived_space
2293,,"Christoph_von_Schmid_-_Gottfried,_der_junge_Einsiedler_(1829).txt",1087,"Unter anderem freut es mich, dass du, nachdem einmal die Liebe zu Gott in
deinem Herzen reger geworden, sogar auf dieser Insel Spuren der Güte und
Freundlichkeit Gottes gefunden hast, obwohl hier nur Tannenbäume und Moos und
nur solche Blumen wachsen, die sich wohl schwerlich jemand zu einem
Blumenstrauss wählen würde.",perceived_space
2294,,Robert_Musil_-_Das_verzauberte_Haus_(1908).txt,33,"Und etwas von diesem Polternden, Knarrenden, von einem Gefühl wie ein
grob hineingetriebener Keil wurde auch Demeter nicht los, seit er in diesem
Hause war.",perceived_space
2295,,,-1,"Der Pfarrer mußte lange warten, und betrachtete
die ausgestopften Krokodile und Schlangen, die seltsamen Bildnisse, sowie
einige Monstra, die in großen Gläsern aufbewahrt wurden.",visual_space
2296,,Johannes_Scherr_-_Brunhild_(1873).txt,331,"Siegfried holte den
Freund auf der nächsten Eisenbahnstation ab.",action_space
2297,,Georg_Freiherr_von_Ompteda_-_Ernst_III._(1925).txt,4330,"Die blonde Lore-Lene
pflückte gerade in den Parkwiesen einen Feldstrauß für die Vase auf dem
Schreibtisch des Königs, der einfachste Blumen allen Treibhauskostbarkeiten
vorzog.",action_space
2298,,Jakob_Wassermann_-_Die_Juden_von_Zirndorf_(1897).txt,4350,"Sie lag auf
der Erde und so schleifte er sie weiter wie ein Bündel Holz und erwiderte jeden
ihrer Schreie mit einem Schlag seines dicken Spazierstocks.",action_space
